ticker,company_name,date,year,quarter,month,close_price,open_price,high_price,low_price,volume,shares_outstanding,market_cap,market_cap_billions,revenue,revenue_millions,gross_profit,net_income,operating_income,ebitda,ps_ratio,current_pe,forward_pe,current_ps,current_pb,peg_ratio,revenue_qoq_pct,revenue_yoy_pct,market_cap_yoy_pct,user_subscribers_millions,sector,industry,country,employees,year_quarter
OTRK,"Ontrak, Inc.",2015-11-01 00:00:00-04:00,2015,4,11,188.99961853027344,280.7994384765625,280.7994384765625,167.4536590576172,759,7084540,1338975357.4624634,1.3389753574624634,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,,,Healthcare,Health Information Services,United States,104,2015-Q4
OTRK,"Ontrak, Inc.",2015-12-01 00:00:00-05:00,2015,4,12,194.23760986328125,188.99961853027344,280.7994384765625,162.21566772460938,1246,7084540,1376084116.5808105,1.3760841165808106,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,,,Healthcare,Health Information Services,United States,104,2015-Q4
OTRK,"Ontrak, Inc.",2016-01-01 00:00:00-05:00,2016,1,1,170.0996551513672,194.23760986328125,224.09954833984375,160.919677734375,381,7084540,1205077810.906067,1.205077810906067,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-86.00000025117399,,Healthcare,Health Information Services,United States,104,2016-Q1
OTRK,"Ontrak, Inc.",2016-02-01 00:00:00-05:00,2016,1,2,269.99945068359375,170.0996551513672,269.99945068359375,132.2997283935547,730,7084540,1912821908.3459473,1.9128219083459472,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-77.5784745862708,,Healthcare,Health Information Services,United States,104,2016-Q1
OTRK,"Ontrak, Inc.",2016-03-01 00:00:00-05:00,2016,1,3,280.7994384765625,269.99945068359375,313.1993713378906,191.69961547851562,400,7084540,1989334853.864746,1.9893348538647462,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-73.99999909577362,,Healthcare,Health Information Services,United States,104,2016-Q1
OTRK,"Ontrak, Inc.",2016-04-01 00:00:00-04:00,2016,2,4,359.6392822265625,294.2994079589844,415.7991638183594,286.1994323730469,858,7084540,2547878880.505371,2.547878880505371,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-66.69999871147742,,Healthcare,Health Information Services,United States,104,2016-Q2
OTRK,"Ontrak, Inc.",2016-05-01 00:00:00-04:00,2016,2,5,359.0992736816406,359.6392822265625,377.9992370605469,176.03964233398438,1168,7084540,2544053168.3685303,2.54405316836853,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-52.50000020183624,,Healthcare,Health Information Services,United States,104,2016-Q2
OTRK,"Ontrak, Inc.",2016-06-01 00:00:00-04:00,2016,2,6,350.9992980957031,359.0992736816406,472.4990539550781,224.15354919433594,756,7084540,2486668567.3309326,2.4866685673309328,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-51.85185138671484,,Healthcare,Health Information Services,United States,104,2016-Q2
OTRK,"Ontrak, Inc.",2016-07-01 00:00:00-04:00,2016,3,7,588.5988159179688,323.9993591308594,685.798583984375,323.9993591308594,2950,7084540,4169951855.3234863,4.169951855323486,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-32.29813690759221,,Healthcare,Health Information Services,United States,104,2016-Q3
OTRK,"Ontrak, Inc.",2016-08-01 00:00:00-04:00,2016,3,8,750.5984497070312,577.798828125,799.1983642578125,496.7989807128906,1283,7084540,5317644740.887451,5.317644740887451,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,38.999995704924714,,Healthcare,Health Information Services,United States,104,2016-Q3
OTRK,"Ontrak, Inc.",2016-09-01 00:00:00-04:00,2016,3,9,507.5989685058594,772.1984252929688,836.998291015625,396.8992004394531,1787,7084540,3596105196.338501,3.596105196338501,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,18.98734512261424,,Healthcare,Health Information Services,United States,104,2016-Q3
OTRK,"Ontrak, Inc.",2016-10-01 00:00:00-04:00,2016,4,10,507.5989685058594,506.24896240234375,604.7987670898438,431.9991149902344,732,7084540,3596105196.338501,3.596105196338501,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,88.00000045211318,,Healthcare,Health Information Services,United States,104,2016-Q4
OTRK,"Ontrak, Inc.",2016-11-01 00:00:00-04:00,2016,4,11,637.19873046875,504.89898681640625,669.5986328125,425.62713623046875,1525,7084540,4514259893.955078,4.514259893955078,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,237.1428659083168,,Healthcare,Health Information Services,United States,104,2016-Q4
OTRK,"Ontrak, Inc.",2016-12-01 00:00:00-05:00,2016,4,12,480.5990295410156,647.9987182617188,691.1986083984375,458.99908447265625,1016,7084540,3404823048.744507,3.404823048744507,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,147.42840991468987,,Healthcare,Health Information Services,United States,104,2016-Q4
OTRK,"Ontrak, Inc.",2017-01-01 00:00:00-05:00,2017,1,1,691.1986083984375,480.5990295410156,691.1986083984375,448.1990966796875,1226,7084540,4896824189.143066,4.896824189143066,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,306.3492120447617,,Healthcare,Health Information Services,United States,104,2017-Q1
OTRK,"Ontrak, Inc.",2017-02-01 00:00:00-05:00,2017,1,2,658.7986450195312,685.798583984375,804.598388671875,572.3988647460938,1430,7084540,4667285352.58667,4.66728535258667,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,143.99999457464173,,Healthcare,Health Information Services,United States,104,2017-Q1
OTRK,"Ontrak, Inc.",2017-03-01 00:00:00-05:00,2017,1,3,874.7982177734375,674.9986572265625,1096.19775390625,626.3987426757812,2261,7084540,6197542965.744629,6.197542965744629,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,211.53844983434834,,Healthcare,Health Information Services,United States,104,2017-Q1
OTRK,"Ontrak, Inc.",2017-04-01 00:00:00-04:00,2017,2,4,463.5,880.1982421875,1260.0,414.0,17592,7084540,3283684290.0,3.28368429,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,28.879136097265423,,Healthcare,Health Information Services,United States,104,2017-Q2
OTRK,"Ontrak, Inc.",2017-05-01 00:00:00-04:00,2017,2,5,358.20001220703125,463.5,486.0,320.3999938964844,17755,7084540,2537682314.481201,2.5376823144812013,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-0.2504214128282056,,Healthcare,Health Information Services,United States,104,2017-Q2
OTRK,"Ontrak, Inc.",2017-06-01 00:00:00-04:00,2017,2,6,411.29998779296875,355.5,429.29998779296875,347.3999938964844,8876,7084540,2913871215.518799,2.9138712155187987,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,17.179718029186517,,Healthcare,Health Information Services,United States,104,2017-Q2
OTRK,"Ontrak, Inc.",2017-07-01 00:00:00-04:00,2017,3,7,390.6000061035156,413.1000061035156,416.70001220703125,375.29998779296875,7428,7084540,2767221367.2406006,2.7672213672406007,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-33.639009196044256,,Healthcare,Health Information Services,United States,104,2017-Q3
OTRK,"Ontrak, Inc.",2017-08-01 00:00:00-04:00,2017,3,8,462.6000061035156,388.79998779296875,473.3999938964844,338.3999938964844,10666,7084540,3277308247.2406006,3.2773082472406005,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-38.36917645059423,,Healthcare,Health Information Services,United States,104,2017-Q3
OTRK,"Ontrak, Inc.",2017-09-01 00:00:00-04:00,2017,3,9,438.29998779296875,457.20001220703125,489.6000061035156,434.82598876953125,10569,7084540,3105153795.518799,3.105153795518799,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-13.652309207182856,,Healthcare,Health Information Services,United States,104,2017-Q3
OTRK,"Ontrak, Inc.",2017-10-01 00:00:00-04:00,2017,4,10,337.5,438.29998779296875,448.20001220703125,300.6000061035156,12963,7084540,2391032250.0,2.39103225,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-33.51050318454221,,Healthcare,Health Information Services,United States,104,2017-Q4
OTRK,"Ontrak, Inc.",2017-11-01 00:00:00-04:00,2017,4,11,321.29998779296875,322.20001220703125,386.9100036621094,303.29998779296875,15712,7084540,2276262615.518799,2.276262615518799,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-49.576172639796845,,Healthcare,Health Information Services,United States,104,2017-Q4
OTRK,"Ontrak, Inc.",2017-12-01 00:00:00-05:00,2017,4,12,337.5,318.6000061035156,351.0,297.0,9816,7084540,2391032250.0,2.39103225,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-29.775139096239723,,Healthcare,Health Information Services,United States,104,2017-Q4
OTRK,"Ontrak, Inc.",2018-01-01 00:00:00-05:00,2018,1,1,450.0,337.5,483.29998779296875,328.4280090332031,18815,7084540,3188043000.0,3.188043,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-34.895702258040416,,Healthcare,Health Information Services,United States,104,2018-Q1
OTRK,"Ontrak, Inc.",2018-02-01 00:00:00-05:00,2018,1,2,437.3999938964844,450.8999938964844,454.5,362.70001220703125,11141,7084540,3098777752.7593994,3.0987777527593994,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-33.60642174916482,,Healthcare,Health Information Services,United States,104,2018-Q1
OTRK,"Ontrak, Inc.",2018-03-01 00:00:00-05:00,2018,1,3,432.0,433.63800048828125,521.0999755859375,378.8999938964844,14878,7084540,3060521280.0,3.06052128,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-50.61718334320122,,Healthcare,Health Information Services,United States,104,2018-Q1
OTRK,"Ontrak, Inc.",2018-04-01 00:00:00-04:00,2018,2,4,467.54998779296875,432.0,481.5,414.8999938964844,4626,7084540,3312376590.518799,3.3123765905187987,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,0.8737837741032983,,Healthcare,Health Information Services,United States,104,2018-Q2
OTRK,"Ontrak, Inc.",2018-05-01 00:00:00-04:00,2018,2,5,611.0999755859375,456.8039855957031,666.0,439.343994140625,12354,7084540,4329362221.037598,4.329362221037598,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,70.60300244566602,,Healthcare,Health Information Services,United States,104,2018-Q2
OTRK,"Ontrak, Inc.",2018-06-01 00:00:00-04:00,2018,2,6,604.7999877929688,613.7999877929688,798.8489990234375,561.5999755859375,13327,7084540,4284729705.518799,4.2847297055187985,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,47.04595325623977,,Healthcare,Health Information Services,United States,104,2018-Q2
OTRK,"Ontrak, Inc.",2018-07-01 00:00:00-04:00,2018,3,7,625.5,620.4149780273438,694.781982421875,564.426025390625,5047,7084540,4431379770.0,4.43137977,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,60.13824634560603,,Healthcare,Health Information Services,United States,104,2018-Q3
OTRK,"Ontrak, Inc.",2018-08-01 00:00:00-04:00,2018,3,8,817.2000122070312,621.0,882.0,585.0,10621,7084540,5789486174.481201,5.789486174481201,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,76.65369680608414,,Healthcare,Health Information Services,United States,104,2018-Q3
OTRK,"Ontrak, Inc.",2018-09-01 00:00:00-04:00,2018,3,9,1156.5,817.2000122070312,1286.0909423828125,783.0,24021,7084540,8193270510.0,8.19327051,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,163.8603769585943,,Healthcare,Health Information Services,United States,104,2018-Q3
OTRK,"Ontrak, Inc.",2018-10-01 00:00:00-04:00,2018,4,10,853.2000122070312,1156.5,1192.5,675.9000244140625,22145,7084540,6044529614.481201,6.044529614481201,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,152.80000361689815,,Healthcare,Health Information Services,United States,104,2018-Q4
OTRK,"Ontrak, Inc.",2018-11-01 00:00:00-04:00,2018,4,11,1053.9000244140625,864.0,1097.0999755859375,794.7000122070312,12330,7084540,7466396878.962402,7.466396878962402,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,228.01122454232657,,Healthcare,Health Information Services,United States,104,2018-Q4
OTRK,"Ontrak, Inc.",2018-12-01 00:00:00-05:00,2018,4,12,843.2999877929688,1080.0,1122.237060546875,805.5,13619,7084540,5974392495.518799,5.974392495518799,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,149.86666304976853,,Healthcare,Health Information Services,United States,104,2018-Q4
OTRK,"Ontrak, Inc.",2019-01-01 00:00:00-05:00,2019,1,1,1006.2000122070312,843.2999877929688,1200.5999755859375,783.656982421875,21400,7084540,7128464234.481201,7.128464234481201,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,123.60000271267361,,Healthcare,Health Information Services,United States,104,2019-Q1
OTRK,"Ontrak, Inc.",2019-02-01 00:00:00-05:00,2019,1,2,908.0999755859375,1000.7999877929688,1163.699951171875,866.7000122070312,20904,7084540,6433470601.037598,6.433470601037597,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,107.61316603969813,,Healthcare,Health Information Services,United States,104,2019-Q1
OTRK,"Ontrak, Inc.",2019-03-01 00:00:00-05:00,2019,1,3,1100.699951171875,908.0999755859375,1350.9000244140625,855.0,40318,7084540,7797952832.075195,7.797952832075195,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,154.79165536385997,,Healthcare,Health Information Services,United States,104,2019-Q1
OTRK,"Ontrak, Inc.",2019-04-01 00:00:00-04:00,2019,2,4,1396.800048828125,1117.800048828125,1440.0,1105.199951171875,28538,7084540,9895685817.924805,9.895685817924806,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,198.74881516340204,,Healthcare,Health Information Services,United States,104,2019-Q2
OTRK,"Ontrak, Inc.",2019-05-01 00:00:00-04:00,2019,2,5,1598.4000244140625,1385.0999755859375,1874.699951171875,1294.199951171875,40172,7084540,11323928908.962402,11.323928908962403,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,161.5611337378107,,Healthcare,Health Information Services,United States,104,2019-Q2
OTRK,"Ontrak, Inc.",2019-06-01 00:00:00-04:00,2019,2,6,1729.800048828125,1597.5,1737.0,1504.800048828125,32815,7084540,12254837637.924805,12.254837637924805,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,186.01191860808353,,Healthcare,Health Information Services,United States,104,2019-Q2
OTRK,"Ontrak, Inc.",2019-07-01 00:00:00-04:00,2019,3,7,1567.800048828125,1728.0,1831.5,1429.199951171875,36118,7084540,11107142157.924805,11.107142157924805,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,150.6474898206435,,Healthcare,Health Information Services,United States,104,2019-Q3
OTRK,"Ontrak, Inc.",2019-08-01 00:00:00-04:00,2019,3,8,1263.5999755859375,1557.9000244140625,1607.4000244140625,1160.0999755859375,31547,7084540,8952024571.037598,8.952024571037597,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,54.62554536352775,,Healthcare,Health Information Services,United States,104,2019-Q3
OTRK,"Ontrak, Inc.",2019-09-01 00:00:00-04:00,2019,3,9,1418.4000244140625,1263.5999755859375,1665.0,1225.800048828125,27193,7084540,10048711708.962402,10.048711708962403,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,22.645916507917207,,Healthcare,Health Information Services,United States,104,2019-Q3
OTRK,"Ontrak, Inc.",2019-10-01 00:00:00-04:00,2019,4,10,1404.9000244140625,1414.800048828125,1445.8499755859375,1152.9000244140625,24772,7084540,9953070418.962402,9.953070418962403,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,64.6624477629707,,Healthcare,Health Information Services,United States,104,2019-Q4
OTRK,"Ontrak, Inc.",2019-11-01 00:00:00-04:00,2019,4,11,1386.0,1404.0,1437.300048828125,1260.0,19912,7084540,9819172440.0,9.81917244,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,31.511525561504317,,Healthcare,Health Information Services,United States,104,2019-Q4
OTRK,"Ontrak, Inc.",2019-12-01 00:00:00-05:00,2019,4,12,1467.9000244140625,1399.5,1674.9000244140625,1341.0,23975,7084540,10399396438.962402,10.399396438962402,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,74.0661740379906,,Healthcare,Health Information Services,United States,104,2019-Q4
OTRK,"Ontrak, Inc.",2020-01-01 00:00:00-05:00,2020,1,1,1540.800048828125,1467.9000244140625,1605.5999755859375,1313.0999755859375,19968,7084540,10915859577.924805,10.915859577924804,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,53.13059333486638,,Healthcare,Health Information Services,United States,104,2020-Q1
OTRK,"Ontrak, Inc.",2020-02-01 00:00:00-05:00,2020,1,2,1360.800048828125,1543.5,1701.0,1314.9000244140625,23979,7084540,9640642377.924805,9.640642377924804,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,49.85134736404875,,Healthcare,Health Information Services,United States,104,2020-Q1
OTRK,"Ontrak, Inc.",2020-03-01 00:00:00-05:00,2020,1,3,1370.699951171875,1386.0,1505.699951171875,769.5,54544,7084540,9710778632.075195,9.710778632075195,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,24.52984573248511,,Healthcare,Health Information Services,United States,104,2020-Q1
OTRK,"Ontrak, Inc.",2020-04-01 00:00:00-04:00,2020,2,4,2739.60009765625,1293.300048828125,2929.490966796875,1232.0999755859375,119426,7084540,19408806475.84961,19.40880647584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,96.13402075370026,,Healthcare,Health Information Services,United States,104,2020-Q2
OTRK,"Ontrak, Inc.",2020-05-01 00:00:00-04:00,2020,2,5,1782.9000244140625,2700.0,2754.0,1590.300048828125,145530,7084540,12631026538.962402,12.631026538962402,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,11.542792616487452,,Healthcare,Health Information Services,United States,104,2020-Q2
OTRK,"Ontrak, Inc.",2020-06-01 00:00:00-04:00,2020,2,6,2226.60009765625,1786.5,2329.181884765625,1579.5,88692,7084540,15774437455.84961,15.77443745584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,28.72008525867995,,Healthcare,Health Information Services,United States,104,2020-Q2
OTRK,"Ontrak, Inc.",2020-07-01 00:00:00-04:00,2020,3,7,3443.39990234375,2250.0,3739.5,2205.89990234375,85985,7084540,24394904344.15039,24.39490434415039,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,119.63259313058252,,Healthcare,Health Information Services,United States,104,2020-Q3
OTRK,"Ontrak, Inc.",2020-08-01 00:00:00-04:00,2020,3,8,6565.5,3475.800048828125,7121.7001953125,3195.89990234375,266306,7084540,46513547370.0,46.51354737,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,419.5869046258524,,Healthcare,Health Information Services,United States,104,2020-Q3
OTRK,"Ontrak, Inc.",2020-09-01 00:00:00-04:00,2020,3,9,5400.0,6593.39990234375,7500.60009765625,5170.5,169246,7084540,38256516000.0,38.256516,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,280.71065334553464,,Healthcare,Health Information Services,United States,104,2020-Q3
OTRK,"Ontrak, Inc.",2020-10-01 00:00:00-04:00,2020,4,10,5511.60009765625,5408.10009765625,6744.60009765625,4982.39990234375,116628,7084540,39047151355.84961,39.04715135584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,292.31262024890043,,Healthcare,Health Information Services,United States,104,2020-Q4
OTRK,"Ontrak, Inc.",2020-11-01 00:00:00-04:00,2020,4,11,4468.5,5505.2998046875,6157.7998046875,4165.2001953125,111166,7084540,31657266990.0,31.65726699,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,222.40259740259742,,Healthcare,Health Information Services,United States,104,2020-Q4
OTRK,"Ontrak, Inc.",2020-12-01 00:00:00-05:00,2020,4,12,5561.10009765625,4541.39990234375,7089.2998046875,4365.0,87036,7084540,39397836085.84961,39.39783608584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,278.84733327639657,,Healthcare,Health Information Services,United States,104,2020-Q4
OTRK,"Ontrak, Inc.",2021-01-01 00:00:00-05:00,2021,1,1,7136.10009765625,5561.10009765625,8990.099609375,5242.5,119507,7084540,50555986585.84961,50.55598658584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,363.1425150254701,,Healthcare,Health Information Services,United States,104,2021-Q1
OTRK,"Ontrak, Inc.",2021-02-01 00:00:00-05:00,2021,1,2,5304.60009765625,7161.2998046875,8901.0,5040.0,82522,7084540,37580651575.84961,37.58065157584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,289.8148080038939,,Healthcare,Health Information Services,United States,104,2021-Q1
OTRK,"Ontrak, Inc.",2021-03-01 00:00:00-05:00,2021,1,3,2930.39990234375,3048.300048828125,3571.199951171875,1991.699951171875,468153,7084540,20760535324.15039,20.76053532415039,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,113.78857567175187,,Healthcare,Health Information Services,United States,104,2021-Q1
OTRK,"Ontrak, Inc.",2021-04-01 00:00:00-04:00,2021,2,4,2937.60009765625,2994.300048828125,3217.490966796875,2552.408935546875,74931,7084540,20811545395.84961,20.81154539584961,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,7.227332199666314,,Healthcare,Health Information Services,United States,104,2021-Q2
OTRK,"Ontrak, Inc.",2021-05-01 00:00:00-04:00,2021,2,5,2734.199951171875,2923.199951171875,2966.39111328125,2295.0,55652,7084540,19370548922.075195,19.370548922075194,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,53.35688562068703,,Healthcare,Health Information Services,United States,104,2021-Q2
OTRK,"Ontrak, Inc.",2021-06-01 00:00:00-04:00,2021,2,6,2923.199951171875,2736.0,3748.5,2646.0,99264,7084540,20709526982.075195,20.709526982075197,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,31.28535987440564,,Healthcare,Health Information Services,United States,104,2021-Q2
OTRK,"Ontrak, Inc.",2021-07-01 00:00:00-04:00,2021,3,7,2430.89990234375,2922.300048828125,3006.0,2227.5,54044,7084540,17221807594.15039,17.22180759415039,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-29.404078199306504,,Healthcare,Health Information Services,United States,104,2021-Q3
OTRK,"Ontrak, Inc.",2021-08-01 00:00:00-04:00,2021,3,8,1090.800048828125,2448.0,2655.0,855.9000244140625,209259,7084540,7727816577.924805,7.727816577924805,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-83.3858799965254,,Healthcare,Health Information Services,United States,104,2021-Q3
OTRK,"Ontrak, Inc.",2021-09-01 00:00:00-04:00,2021,3,9,903.5999755859375,1096.199951171875,1199.699951171875,842.4000244140625,118898,7084540,6401590171.037598,6.401590171037598,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-83.26666711877894,,Healthcare,Health Information Services,United States,104,2021-Q3
OTRK,"Ontrak, Inc.",2021-10-01 00:00:00-04:00,2021,4,10,774.0,903.5999755859375,913.5,761.4000244140625,68757,7084540,5483433960.0,5.48343396,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-85.95689116978687,,Healthcare,Health Information Services,United States,104,2021-Q4
OTRK,"Ontrak, Inc.",2021-11-01 00:00:00-04:00,2021,4,11,546.2999877929688,783.0,1331.0999755859375,543.5999755859375,654873,7084540,3870284115.518799,3.870284115518799,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-87.77442121980602,,Healthcare,Health Information Services,United States,104,2021-Q4
OTRK,"Ontrak, Inc.",2021-12-01 00:00:00-05:00,2021,4,12,566.0999755859375,558.9000244140625,651.5999755859375,468.0,145444,7084540,4010557921.0375977,4.010557921037598,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-89.8203598992127,,Healthcare,Health Information Services,United States,104,2021-Q4
OTRK,"Ontrak, Inc.",2022-01-01 00:00:00-05:00,2022,1,1,311.3999938964844,567.9000244140625,595.7999877929688,242.10000610351562,98929,7084540,2206125712.7593994,2.2061257127593996,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-95.63627205847688,,Healthcare,Health Information Services,United States,104,2022-Q1
OTRK,"Ontrak, Inc.",2022-02-01 00:00:00-05:00,2022,1,2,241.1999969482422,311.3999938964844,323.1000061035156,192.60000610351562,67003,7084540,1708791026.3796997,1.7087910263796997,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-95.45300319519255,,Healthcare,Health Information Services,United States,104,2022-Q1
OTRK,"Ontrak, Inc.",2022-03-01 00:00:00-05:00,2022,1,3,203.85000610351562,240.3000030517578,268.20001220703125,147.60000610351562,140704,7084540,1444183522.2406006,1.4441835222406005,,,,,,,,,-0.014241707,0.041812826,0.054537207,,,,-93.04361135350587,,Healthcare,Health Information Services,United States,104,2022-Q1
