"Global X Artificial Intelligence & Technology ETF",,,,,,
"Fund Holdings Data as of 03/28/2024",,,,,,
"% of Net Assets",Ticker,Name,SEDOL,"Market Price ($)","Shares Held","Market Value ($)"
0.29,WIX,"WIX.COM LTD",BFZCHN7,137.48,"35,424.00","4,870,091.52"
0.29,AI,"C3.AI INC-A",BMGNBJ2,27.07,"175,751.00","4,757,579.57"
0.28,ERIC,"ERICSSON (LM) TEL-SP ADR",2031730,5.51,"838,501.00","4,620,140.51"
0.27,STNE,"STONECO LTD-A",BGKG6M3,16.61,"272,429.00","4,525,045.69"
0.27,"6588 JP","TOSHIBA TEC CORP",6894887,19.86,"224,596.00","4,459,420.40"
0.27,PATH,"UIPATH INC - CLASS A",BMD02L5,22.67,"196,670.00","4,458,508.90"
0.27,"2353 TT","ACER INC",6005850,1.46,"3,033,800.00","4,422,227.88"
0.27,DOCU,"DOCUSIGN INC",BFYT7B7,59.55,"74,108.00","4,413,131.40"
0.26,SNAP,"SNAP INC - A",BD8DJ71,11.48,"376,749.00","4,325,078.52"
0.26,DXC,"DXC TECHNOLOGY CO",BYXD7B3,21.21,"202,173.00","4,288,089.33"
0.26,"TIETO FH","TIETOEVRY OYJ",5479702,21.18,"202,128.00","4,280,809.65"
0.25,G,"GENPACT LTD",B23DBK6,32.95,"127,479.00","4,200,433.05"
0.25,AMBA,"AMBARELLA INC",B7KH3G6,50.77,"80,222.00","4,072,870.94"
0.23,TWLO,"TWILIO INC - A",BD6P5Q0,61.15,"63,514.00","3,883,881.10"
0.23,"3661 TT","ALCHIP TECHNOLOGIES LTD",B4TPSL0,98.90,"39,250.00","3,881,645.76"
0.23,SMAR,"SMARTSHEET INC-CLASS A",BFZND98,38.50,"99,524.00","3,831,674.00"
0.23,TDC,"TERADATA CORP",B247H10,38.67,"97,991.00","3,789,311.97"
0.21,VSAT,"VIASAT INC",2946243,18.09,"192,312.00","3,478,924.08"
0.20,"TEMN SW","TEMENOS AG - REG",7147892,71.59,"47,498.00","3,400,323.13"
0.19,"3443 TT","GLOBAL UNICHIP CORP",B056381,38.12,"84,140.00","3,207,486.68"
0.15,,CASH,,1.00,"2,503,029.48","2,503,029.48"
0.14,,"OTHER PAYABLE & RECEIVABLES",,1.00,"2,360,190.01","2,360,190.01"
0.00,,"JAPANESE YEN",,0.01,-3.00,-0.02
0.00,,EURO,,1.08,-322.29,-348.07
-0.02,,"TAIWAN DOLLAR",,0.03,"-11,741,086.00","-366,868.81"
-0.10,,"KOREAN WON",,0.00,"-2,120,904,781.00","-1,575,416.74"
"The information contained herein may not be reproduced, redistributed or used to create any derivative works.",,,,,,
