ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
ZBRA,Zebra Technologies Surges 42.7% YTD: Is it Time to Buy the Stock?,https://www.zacks.com/stock/news/2387644/zebra-technologies-surges-427-ytd-is-it-time-to-buy-the-stock,20241224T164900,Zacks Commentary,"ZBRA's strong prospects, driven by strength across its businesses, cost management actions, shareholder-friendly policies and attractive valuation, make it an ideal pick for investors.",0.425315,Bullish,0.33628,Bullish,0,broad,
ZBRA,"JBT's Marel Acquisition Clears Last Hurdle, to Rebrand as JBT Marel",https://www.zacks.com/stock/news/2387118/jbts-marel-acquisition-clears-last-hurdle-to-rebrand-as-jbt-marel,20241223T200000,Zacks Commentary,John Bean satisfies all conditions for its acquisition of Marel and is set to form a leading food and beverage process company.,0.369664,Bullish,0.310843,Somewhat-Bullish,0,broad,
ZBRA,Here's Why it is Worth Investing in Zebra Technologies Right Now,https://www.zacks.com/stock/news/2387032/heres-why-it-is-worth-investing-in-zebra-technologies-right-now,20241223T163900,Zacks Commentary,"ZBRA benefits from strength across its businesses, accretive acquisitions and shareholder-friendly policies.",0.361796,Bullish,0.194763,Bullish,0,broad,
ZBRA,Santan and Soft Space Take Inflight Retail to New Heights,https://markets.businessinsider.com/news/stocks/santan-and-soft-space-take-inflight-retail-to-new-heights-1034156264,20241221T051339,Business Insider,"-- Santan, the inflight catering and food and beverage subsidiary of Capital A, in collaboration with Soft Space Sdn. Bhd. ( Soft Space ) , the world's leading fintech-as-a-service ( FaaS ) provider, is proud to unveil a major upgrade to its inflight retail solution, Fasspos.",0.415091,Bullish,0.10087,Somewhat-Bullish,0,focused,AI
ZBRA,"Time to Buy These Top-Rated Industrial Products Stocks: DXPE, IIIN, ZBRA",https://www.zacks.com/stock/news/2385998/time-to-buy-these-top-rated-industrial-products-stocks-dxpe-iiin-zbra,20241219T225300,Zacks Commentary,"As we edge closer to the new year, investors may want to pay attention to several industrial products sector stocks that look poised to have a strong fiscal 2025.",0.328919,Somewhat-Bullish,0.481177,Bullish,0,broad,
ZBRA,Looking Into Zebra Technologies's Recent Short Interest - Zebra Technologies  ( NASDAQ:ZBRA ) ,https://www.benzinga.com/insights/short-sellers/24/12/42561857/looking-into-zebra-technologiess-recent-short-interest,20241218T193028,Benzinga,"Zebra Technologies's ZBRA short percent of float has risen 11.71% since its last report. The company recently reported that it has 561 thousand shares sold short, which is 1.24% of all regular shares that are available for trading.",0.287757,Somewhat-Bullish,0.209365,Neutral,0,focused,AI
ZBRA,Intelligent Product Solutions Partners with The Digital Medicine Society  ( DiMe )  Initiative to Advance Digitally-Enabled Hospital-at-Home Care,https://www.globenewswire.com/news-release/2024/12/17/2998297/0/en/Intelligent-Product-Solutions-Partners-with-The-Digital-Medicine-Society-DiMe-Initiative-to-Advance-Digitally-Enabled-Hospital-at-Home-Care.html,20241217T135200,GlobeNewswire,"HAUPPAUGE, N.Y., Dec. 17, 2024 ( GLOBE NEWSWIRE ) -- Intelligent Product Solutions ( IPS ) , an award-winning product design firm, today announced its partnership in the Advancing a Sustainable Hospital-at-Home Ecosystem at Scale ( HaH ) project, to improve at-home digitally-enabled home care.",0.37145,Bullish,0.089129,Neutral,0,focused,"AI, intelligent"
ZBRA,4 Industrial Stocks Poised to Continue Their Winning Streak in 2025,https://www.zacks.com/stock/news/2384056/4-industrial-stocks-poised-to-continue-their-winning-streak-in-2025,20241216T155000,Zacks Commentary,"Despite weakness in the manufacturing sector, recovery in the demand environment, with an improvement in the supply chain, augurs well for the industrial sector heading into 2025. ZBRA, RBC, AIT and POWL are likely to continue their momentum.",0.296702,Somewhat-Bullish,0.123951,Somewhat-Bullish,0,focused,AI
ZBRA,"2025 Investment Themes: AI, Energy, Defense Redefine US Markets - Cameco  ( NYSE:CCJ ) , ABB  ( OTC:ABBNY ) ",https://www.benzinga.com/analyst-ratings/analyst-color/24/12/42443202/2025-investment-themes-ai-energy-defense-redefine-us-markets,20241211T171526,Benzinga,"Scott Helfstein emphasizes U.S. competitiveness themes like infrastructure, defense, and automation for resilient portfolios in 2025. Nuclear energy and AI-driven automation are key drivers of growth amid rising geopolitical and economic challenges.",0.268954,Somewhat-Bullish,0.156461,Neutral,0,focused,"AI, automation"
ZBRA,This Top Industrial Products Stock is a #1  ( Strong Buy ) : Why It Should Be on Your Radar,https://www.zacks.com/stock/news/2381422/this-top-industrial-products-stock-is-a-strong-buy-why-it-should-be-on-your-radar,20241210T140005,Zacks Commentary,"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Rank.",0.38959,Bullish,0.189298,Bullish,0,broad,
ZBRA,Is Generac Holdings  ( GNRC )  Stock Outpacing Its Industrial Products Peers This Year?,https://www.zacks.com/stock/news/2380885/is-generac-holdings-gnrc-stock-outpacing-its-industrial-products-peers-this-year,20241209T144012,Zacks Commentary,Here is how Generac Holdings (GNRC) and Zebra Technologies (ZBRA) have performed compared to their sector so far this year.,0.259311,Somewhat-Bullish,0.474958,Somewhat-Bullish,0,broad,
ZBRA,Bull of the Day: Zebra Technologies Corporation  ( ZBRA ) ,https://www.zacks.com/commentary/2380576/bull-of-the-day-zebra-technologies-corporation-zbra,20241209T090000,Zacks Commentary,"ZBRA has doubled the S&P 500 over the past 10 years and crushed its Industrial Products sector. Yet, Zebra Technologies stock trades 33% below its records even as the market is at all-time highs and appears a bit frothy in the near term.",0.268661,Somewhat-Bullish,0.915847,Bullish,0,broad,
ZBRA,Zebra Technologie and Jack in the Box have been highlighted as Zacks Bull and Bear of the Day,https://www.zacks.com/stock/news/2380603/zebra-technologie-and-jack-in-the-box-have-been-highlighted-as-zacks-bull-and-bear-of-the-day,20241209T073800,Zacks Commentary,"Chicago, IL -December 9, 2024 - Zacks Equity Research shares Zebra Technologies Corp. ( ZBRA Quick QuoteZBRA - ) , as the Bull of the Day and Jack in the Box Inc. ( JACK Quick QuoteJACK - ) , as the Bear of the Day.",0.187078,Somewhat-Bullish,0.524199,Somewhat-Bullish,0,broad,
ZBRA,Automatic Identification and Data Capture Market to Expand at an Impressive 14.9% CAGR through 2031 | SkyQuest Technology,https://www.benzinga.com/pressreleases/24/12/g42361243/automatic-identification-and-data-capture-market-to-expand-at-an-impressive-14-9-cagr-through-2031,20241206T123000,Benzinga,"Westford, USA, Dec. 06, 2024 ( GLOBE NEWSWIRE ) -- SkyQuest projects that the automatic identification and data capture market size will attain a value of USD 184.7 billion by 2031, with a CAGR of 14.9% over the forecast period ( 2024-2031 ) .",0.315457,Somewhat-Bullish,0.040969,Neutral,0,focused,AI
ZBRA,Zebra  ( ZBRA )  Up 5.7% Since Last Earnings Report: Can It Continue?,https://www.zacks.com/stock/news/2376640/zebra-zbra-up-57-since-last-earnings-report-can-it-continue,20241128T163145,Zacks Commentary,Zebra (ZBRA) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,0.219089,Somewhat-Bullish,0.320279,Neutral,0,broad,
ZBRA,Chief Accounting Officer Of Zebra Technologies Sold $75K In Stock - Zebra Technologies  ( NASDAQ:ZBRA ) ,https://www.benzinga.com/insights/news/24/11/42233857/chief-accounting-officer-of-zebra-technologies-sold-75k-in-stock,20241128T150356,Benzinga,"Revealing a significant insider sell on November 27, Colleen OSullivan, Chief Accounting Officer at Zebra Technologies ZBRA, as per the latest SEC filing. What Happened: According to a Form 4 filing with the U.S. Securities and Exchange Commission on Wednesday, OSullivan sold 190 shares of Zebra ...",0.360692,Bullish,0.279653,Bullish,0,broad,
