ticker,title,url,time_published,source,summary,sentiment_score,sentiment_label,ticker_sentiment_score,ticker_sentiment_label,relevance_score,category,ai_keywords_found
SMCI,"Supermicro Expands Global Manufacturing Footprint Increasing Worldwide Rack Scale Manufacturing Capacity to 5,000 Fully Tested AI, HPC, and Liquid Cooling Rack Solutions Per Month",https://markets.businessinsider.com/news/stocks/supermicro-expands-global-manufacturing-footprint-increasing-worldwide-rack-scale-manufacturing-capacity-to-5-000-fully-tested-ai-hpc-and-liquid-cooling-rack-solutions-per-month-1032800998,20231109T140500,Business Insider,"Increased Worldwide Rack Scale Manufacturing Capacity in the United States, Taiwan, the Netherlands, and Malaysia Contribute Towards Reduced Time to Delivery of the Latest AI and HPC Technologies with up to 100 kW/Rack",0.326696,Somewhat-Bullish,0.087291,Neutral,0,focused,AI
SMCI,"Here is What to Know Beyond Why Super Micro Computer, Inc.  ( SMCI )  is a Trending Stock",https://www.zacks.com/stock/news/2181541/here-is-what-to-know-beyond-why-super-micro-computer-inc-smci-is-a-trending-stock,20231109T140012,Zacks Commentary,"Zacks.com users have recently been watching Super Micro (SMCI) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",0.310181,Somewhat-Bullish,0.101797,Neutral,0,broad,
SMCI,Better AI Stock: Super Micro Computer vs. IonQ,https://www.fool.com/investing/2023/11/08/better-ai-stock-super-micro-computer-vs-ionq/,20231108T113800,Motley Fool,Which of these AI-driven stocks is a better buy right now?,0.158363,Somewhat-Bullish,0.145145,Somewhat-Bullish,0,focused,AI
SMCI,Check Out What Whales Are Doing With SMCI - Super Micro Computer  ( NASDAQ:SMCI ) ,https://www.benzinga.com/markets/options/23/11/35649619/check-out-what-whales-are-doing-with-smci,20231107T160059,Benzinga,"Someone with a lot of money to spend has taken a bullish stance on Super Micro Computer SMCI. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.156073,Somewhat-Bullish,0.620415,Somewhat-Bullish,0,focused,AI
SMCI,Dell Stock Breaks Out On AI Outlook,https://www.investors.com/research/dell-stock-breaks-out-on-ai-outlook/,20231107T143700,Investors Business Daily,Dell Technologies ( DELL ) is on the move after breaking out of a base and nearing an all-time high. Fueling the boost for Dell stock are sunny forecasts for the company's artificial intelligence server demand and its overall prospects as an AI stock.,0.216104,Somewhat-Bullish,0.159218,Neutral,0,focused,"artificial intelligence, AI"
SMCI,Should Vanguard Russell 2000 Growth ETF  ( VTWG )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2179799/should-vanguard-russell-2000-growth-etf-vtwg-be-on-your-investing-radar,20231107T112006,Zacks Commentary,Style Box ETF report for ...,0.278413,Somewhat-Bullish,0.124809,Neutral,0,broad,
SMCI,Super Micro Computer Unusual Options Activity For November 06 - Super Micro Computer  ( NASDAQ:SMCI ) ,https://www.benzinga.com/markets/options/23/11/35624431/super-micro-computer-unusual-options-activity-for-november-06,20231106T164604,Benzinga,A whale with a lot of money to spend has taken a noticeably bearish stance on Super Micro Computer. Looking at options history for Super Micro Computer SMCI we detected 20 strange trades.,0.18873,Somewhat-Bullish,0.658003,Neutral,0,broad,
SMCI,2 No-Brainer Artificial Intelligence  ( AI )  Stocks to Buy Now That Could Soar Like Nvidia,https://www.fool.com/investing/2023/11/06/2-no-brainer-artificial-intelligence-ai-stocks-to/,20231106T130000,Motley Fool,Advanced Micro Devices and Super Micro Computer have what it takes to succeed in this competitive industry.,0.326069,Somewhat-Bullish,0.136113,Bullish,0,focused,"artificial intelligence, AI"
SMCI,2 Artificial Intelligence  ( AI )  Stocks That Are Solid Post-Earnings Buys,https://www.fool.com/investing/2023/11/06/2-artificial-intelligence-ai-stocks-that-are-solid/,20231106T114500,Motley Fool,"These two AI leaders had lukewarm reactions to earnings, but their stocks are too cheap.",0.225846,Somewhat-Bullish,0.067441,Somewhat-Bullish,0,focused,"artificial intelligence, AI"
SMCI,Where Will Super Micro Computer Stock Be in 1 Year?,https://www.fool.com/investing/2023/11/05/where-will-super-micro-computer-stock-be-in-1-year/,20231105T130000,Motley Fool,The pure-play server maker still has a bright future.,0.221651,Somewhat-Bullish,0.100308,Neutral,0,broad,
SMCI,"Mild Jobs Report Puts More Pressure On Falling Yields as Stocks On Pace For Best Week In A Year - Apple  ( NASDAQ:AAPL ) , Walt Disney  ( NYSE:DIS ) ",https://www.benzinga.com/markets/23/11/35597954/mild-jobs-report-puts-more-pressure-on-falling-yields-as-stocks-on-pace-for-best-week-in-a-year,20231103T174516,Benzinga,"( Friday market open ) A mild October U.S. jobs report Friday doesn't appear likely to dent recent market optimism about interest rates. The benchmark 10-year Treasury note yield fell another 10 basis points immediately after the data, potentially loosening pressure on stocks.",0.055611,Neutral,0.042048,Neutral,0,broad,
SMCI,Market Rally Back In Force As Yields Plunge: Weekly Review,https://www.investors.com/news/stock-market-rally-back-in-force-as-treasury-yields-plunge-arista-palantir-are-winners/,20231103T165559,Investors Business Daily,"The stock market rally took off this past week as Treasury yields plunged on generally weak economic data and soothing words from Fed Chief Jerome Powell Nasdaq staged a follow-through day to confirm the market rally on Wednesday, with the S&P 500 and Dow Jones following through on Thursday.",0.004916,Neutral,0.035476,Neutral,0,broad,
SMCI,Stocks Higher After Jobless Claims; Apple Earnings Next,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-jobless-claims-palantir-surges-on-ai-demand-apple-earnings-next/,20231102T141137,Investors Business Daily,Dow Jones Rallies 250 Points On Jobless Claims. Palantir Surges ... Investor's Business Daily ...,0.228242,Somewhat-Bullish,0.103927,Neutral,0,focused,AI
SMCI,Should Invesco FTSE RAFI US 1500 Small-Mid ETF  ( PRFZ )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2176974/should-invesco-ftse-rafi-us-1500-small-mid-etf-prfz-be-on-your-investing-radar,20231102T102006,Zacks Commentary,Style Box ETF report for ...,0.133958,Neutral,0.125789,Neutral,0,broad,
SMCI,"Super Micro Computer Exceeds Q1 Expectations, Stock Rises - Super Micro Computer  ( NASDAQ:SMCI ) ",https://www.benzinga.com/news/23/11/35551927/super-micro-computer-exceeds-q1-expectations-stock-rises,20231101T221639,Benzinga,"Super Micro Computer, Inc. SMCI shares were trading higher in Wednesday's after-hours session after the company reported better-than-expected first-quarter financial results. Here's a look at what happened.",0.340247,Somewhat-Bullish,0.757528,Bullish,0,broad,
SMCI,Super Micro Computer and Qualcomm Both Beat Earnings Expectations -- a Good Sign for Nvidia Stock Investors?,https://www.fool.com/investing/2023/11/01/super-micro-computer-and-qualcomm-both-beat-earnin/,20231101T215935,Motley Fool,Super Micro Computer confirms that there is still a high demand for AI hardware.,0.121992,Neutral,0.930964,Somewhat-Bullish,0,focused,AI
SMCI,Super Micro Computer Beats Estimates On AI Infrastructure Demand,https://www.investors.com/news/technology/smci-stock-supermicro-beats-estimates-on-ai-infrastructure-demand/,20231101T204213,Investors Business Daily,SMCI Stock: Supermicro Beats Estimates On AI Infrastructure Demand Investor's Business Daily ...,0.224846,Somewhat-Bullish,0.815149,Somewhat-Bullish,0,focused,AI
SMCI,Will Strong Server and Storage Aid SMCI's Q1 Earnings Growth?,https://www.zacks.com/stock/news/2175703/will-strong-server-and-storage-aid-smcis-q1-earnings-growth,20231031T145500,Zacks Commentary,"SMCI's first-quarter fiscal 2024 results are likely to reflect strength in its server and storage portfolio, benefiting all of its reportable segments.",0.303953,Somewhat-Bullish,0.546745,Bullish,0,focused,AI
SMCI,Check Out What Whales Are Doing With SMCI - Super Micro Computer  ( NASDAQ:SMCI ) ,https://www.benzinga.com/markets/options/23/10/35492035/check-out-what-whales-are-doing-with-smci,20231030T143112,Benzinga,A whale with a lot of money to spend has taken a noticeably bearish stance on Super Micro Computer. Looking at options history for Super Micro Computer SMCI we detected 19 strange trades.,0.195194,Somewhat-Bullish,0.654016,Neutral,0,broad,
SMCI,"This Oil Giant Is 'Not Great, Not Bad,' But Jim Cramer Says 'I'm Sticking With My Coterra' - Archer Aviation  ( NYSE:ACHR ) , Aurinia Pharmaceuticals  ( NASDAQ:AUPH ) ",https://www.benzinga.com/trading-ideas/long-ideas/23/10/35484222/this-oil-giant-is-not-great-not-bad-but-jim-cramer-says-im-sticking-with-my-coterra,20231030T123700,Benzinga,"On CNBC's ""Mad Money Lightning Round,"" Jim Cramer said BP BP is ""not great, not bad."" He added, ""This whole group is going through a real re-evaluation. I'm sticking with my Coterra Energy Inc. CTRA."" When asked about Super Micro Computer, Inc. SMCI, he said, ""Stay in love, it's a real good ...",-0.039019,Neutral,0.350564,Neutral,0,focused,AI
SMCI,"High-Performance Computing (HPC) Market to grow at a CAGR of 7.1% from 2022 to 2027, The market is driven by the ... - PR Newswire",https://www.prnewswire.com/news-releases/high-performance-computing-hpc-market-to-grow-at-a-cagr-of-7-1-from-2022-to-2027--the-market-is-driven-by-the-increasing-utilization-of-big-data-analytics---technavio-301970483.html,20231030T053500,PR Newswire,"High-Performance Computing ( HPC ) Market to grow at a CAGR of 7.1% from 2022 to 2027, The market is driven by the ... PR ...",0.266318,Somewhat-Bullish,0.038592,Neutral,0,broad,
SMCI,Super Micro Computer  ( SMCI )  Gains As Market Dips: What You Should Know,https://www.zacks.com/stock/news/2174043/super-micro-computer-smci-gains-as-market-dips-what-you-should-know,20231027T214517,Zacks Commentary,"In the most recent trading session, Super Micro Computer (SMCI) closed at $241.40, indicating a +0.81% shift from the previous trading day.",0.06408,Neutral,0.528475,Somewhat-Bullish,0,focused,AI
SMCI,"Apple Headlines Earnings Calendar With Chip Titan AMD, Amgen Also Set To Report",https://www.investors.com/research/earnings-preview/apple-headlines-earnings-calendar-with-chip-titan-amd-health-giant-amgen/,20231027T185200,Investors Business Daily,"Apple Headlines Earnings Calendar With Chip Titan AMD, Amgen ... Investor's Business Daily ...",0.080895,Neutral,0.072987,Neutral,0,focused,AI
SMCI,What's in Store for Super Micro Computer's  ( SMCI )  Q1 Earnings?,https://www.zacks.com/stock/news/2173887/whats-in-store-for-super-micro-computers-smci-q1-earnings,20231027T155600,Zacks Commentary,"Super Micro Computer's (SMCI) first-quarter fiscal 2024 performance will likely reflect strength in IT solutions, server and storage systems and 5G telco applications.",0.181798,Somewhat-Bullish,0.3986,Somewhat-Bullish,0,broad,
SMCI,"Bitcoin Strategies, Underdog Stocks And Why October Is Great For Finding Both",https://www.investors.com/news/bitcoin-strategies-underdog-stocks-october/,20231026T192800,Investors Business Daily,"Bitcoin Strategies, Underdog Stocks And Why October Is Great For ... Investor's Business Daily ...",0.177738,Somewhat-Bullish,0.341699,Somewhat-Bullish,0,focused,AI
SMCI,"Is Trending Stock Super Micro Computer, Inc.  ( SMCI )  a Buy Now?",https://www.zacks.com/stock/news/2172516/is-trending-stock-super-micro-computer-inc-smci-a-buy-now,20231026T130010,Zacks Commentary,"Zacks.com users have recently been watching Super Micro (SMCI) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",0.301845,Somewhat-Bullish,0.099683,Neutral,0,broad,
SMCI,Is Schwab Fundamental U.S. Small Company Index ETF  ( FNDA )  a Strong ETF Right Now?,https://www.zacks.com/stock/news/2172337/is-schwab-fundamental-us-small-company-index-etf-fnda-a-strong-etf-right-now,20231026T102006,Zacks Commentary,Smart Beta ETF report for ...,0.289864,Somewhat-Bullish,0.110717,Neutral,0,focused,smart
SMCI,Meta is making a risky bet as it spends boatloads on AI despite rocky ad market,https://www.marketwatch.com/story/meta-is-making-a-risky-bet-as-it-spends-boatloads-on-ai-despite-rocky-ad-market-fe474b3d,20231026T014900,MarketWatch,"Meta plans to spend boatloads on building out AI infrastructure next year, even as it admits that the advertising landscape could be choppy.",0.079078,Neutral,0.104228,Neutral,0,focused,AI
SMCI,"Have $10,000? These 3 Stocks Could Be Bargain Buys for 2023 and Beyond.",https://www.fool.com/investing/2023/10/24/have-10000-these-3-stocks-could-be-bargain-buys-fo/,20231024T173231,Motley Fool,Now might be the time to get in on the ground floor with these three bargain buys.,0.198866,Somewhat-Bullish,0.329992,Neutral,0,focused,AI
SMCI,Super Micro Computer Unusual Options Activity For October 24 - Super Micro Computer  ( NASDAQ:SMCI ) ,https://www.benzinga.com/markets/options/23/10/35398883/super-micro-computer-unusual-options-activity-for-october-24,20231024T161550,Benzinga,A whale with a lot of money to spend has taken a noticeably bearish stance on Super Micro Computer. Looking at options history for Super Micro Computer SMCI we detected 14 strange trades.,0.125238,Neutral,0.767202,Somewhat-Bullish,0,broad,
SMCI,Investors Get Nvidia-Like Gains This Year On 6 Smallish Stocks,https://www.investors.com/etfs-and-funds/sectors/sp500-investors-double-their-money-this-year-on-6-smallish-stocks-nvidia/,20231024T120000,Investors Business Daily,Nvidia ( NVDA ) and Meta Platforms ( META ) get all the attention due to their size and influence in the S&P 500 - and the fact they've jumped more than 100% this year. But investors did nearly just as well with some stocks not big enough to be on the S&P 500.,0.306199,Somewhat-Bullish,0.294977,Somewhat-Bullish,0,focused,AI
SMCI,Will Super Micro Computer Be a Trillion-Dollar Stock by 2050?,https://www.fool.com/investing/2023/10/24/will-super-micro-computer-be-a-trillion-dollar-sto/,20231024T111000,Motley Fool,The AI server maker might just have a shot at joining the 12-zero club.,0.107675,Neutral,0.12645,Neutral,0,focused,AI
SMCI,Should iShares Russell 2000 ETF  ( IWM )  Be on Your Investing Radar?,https://www.zacks.com/stock/news/2170607/should-ishares-russell-2000-etf-iwm-be-on-your-investing-radar,20231024T102005,Zacks Commentary,Style Box ETF report for ...,0.138863,Neutral,0.138863,Somewhat-Bullish,0,broad,
SMCI,Looking At Super Micro Computer's Recent Unusual Options Activity - Super Micro Computer  ( NASDAQ:SMCI ) ,https://www.benzinga.com/markets/options/23/10/35374219/looking-at-super-micro-computers-recent-unusual-options-activity,20231023T134548,Benzinga,"Someone with a lot of money to spend has taken a bearish stance on Super Micro Computer SMCI. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.201639,Somewhat-Bullish,0.666827,Somewhat-Bullish,0,focused,AI
SMCI,Wall Street Analysts Think Super Micro  ( SMCI )  Is a Good Investment: Is It?,https://www.zacks.com/stock/news/2170212/wall-street-analysts-think-super-micro-smci-is-a-good-investment-is-it,20231023T133005,Zacks Commentary,"The average brokerage recommendation (ABR) for Super Micro (SMCI) is equivalent to a Buy. The overly optimistic recommendations of Wall Street analysts make the effectiveness of this highly sought-after metric questionable. So, is it worth buying the stock?",0.333904,Somewhat-Bullish,0.053153,Neutral,0,broad,
SMCI,"High-Performance Computing (HPC) Market to grow at a CAGR of 7.1% from 2022 to 2027, The growing use of the ... - PR Newswire",https://www.prnewswire.com/news-releases/high-performance-computing-hpc-market-to-grow-at-a-cagr-of-7-1-from-2022-to-2027--the-growing-use-of-the-cloud-drives-the-market-growth--technavio-301963190.html,20231022T040000,PR Newswire,"High-Performance Computing ( HPC ) Market to grow at a CAGR of 7.1% from 2022 to 2027, The growing use of the ... PR ...",0.266319,Somewhat-Bullish,0.038717,Neutral,0,broad,
SMCI,"War Clouds Call For Bulletproof Investing: With The Mideast War Threatening To Spread, Another Way To Limit Your Risk - ASML Holding  ( NASDAQ:ASML ) , Fair Isaac  ( NYSE:FICO ) ",https://www.benzinga.com/trading-ideas/23/10/35354214/war-clouds-call-for-bulletproof-investing-with-the-mideast-war-threatening-to-spread-another-way-to,20231020T162258,Benzinga,In our post yesterday ( The Guns Of October ) we wrote about the risk of the current Mideast war spreading and mentioned one way to limit your risk in light of that: hedging the stocks or ETFs you own. The Guns Of October: Preventing World War III$SPYhttps://t.co/9GR6qk7ssZ,0.004789,Neutral,0.138464,Neutral,0,focused,"AI, ML"
SMCI,3 Top-Ranked Mid-Cap Blend Mutual Funds for Stellar Returns,https://www.zacks.com/stock/news/2169437/3-top-ranked-mid-cap-blend-mutual-funds-for-stellar-returns,20231020T123000,Zacks Commentary,"Below, we share with you three mid-cap blend mutual funds, viz. HFMDX, DFVEX and BMSFX. Each has earned a Zacks #1 Rank.",0.299473,Somewhat-Bullish,0.071784,Neutral,0,broad,
SMCI,"What Intel, AMD, and Super Micro Computer Stock Investors Should Know About Recent Chip Updates",https://www.fool.com/investing/2023/10/20/what-intel-amd-and-super-micro-computer-stock-inve/,20231020T113000,Motley Fool,Super Micro Computer starts shipments of Nvidia's Grace Hopper Superchip servers.,0.112818,Neutral,0.876064,Somewhat-Bullish,0,broad,
SMCI,"Got $1,000? Here Are 2 Top Growth Stocks to Buy That Could Double Your Money",https://www.fool.com/investing/2023/10/20/got-1k-top-growth-stocks-buy-could-double-money/,20231020T095800,Motley Fool,These high-growth companies could give investors' portfolios a big boost over the next five years.,0.402672,Bullish,0.200024,Bullish,0,broad,
SMCI,2 Artificial Intelligence  ( AI )  Stocks to Buy Now That Could Soar Like Nvidia,https://www.fool.com/investing/2023/10/19/2-artificial-intelligence-ai-stocks-to-buy-now-tha/,20231019T130000,Motley Fool,Advanced Micro Devices and Super Micro Computer stand to benefit significantly from the artificial intelligence megatrend.,0.257976,Somewhat-Bullish,0.261117,Somewhat-Bullish,0,focused,"artificial intelligence, AI"
SMCI,"AI stole the show this year, but earnings will drag Wall Street back to reality",https://www.marketwatch.com/story/ai-stole-the-show-this-year-but-earnings-will-drag-wall-street-back-to-reality-c06ba5d0,20231017T215400,MarketWatch,"Companies are beefing up spending on their own AI capabilities, all while AI revenues largely have yet to materialize ...",0.111105,Neutral,0.053035,Neutral,0,focused,AI
SMCI,Market Rangebound Amid Soaring Yields; Here Comes Tesla,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-market-rally-rangebound-as-jordan-loses-speaker-vote-here-comes-tesla/,20231017T204100,Investors Business Daily,Dow Jones Futures: Market Rangebound As Jordan Loses Speaker ... Investor's Business Daily ...,0.069916,Neutral,0.130076,Neutral,0,focused,AI
SMCI,Super Micro Computer Unusual Options Activity - Super Micro Computer  ( NASDAQ:SMCI ) ,https://www.benzinga.com/markets/options/23/10/35288485/super-micro-computer-unusual-options-activity,20231017T134617,Benzinga,"Someone with a lot of money to spend has taken a bullish stance on Super Micro Computer SMCI. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.226719,Somewhat-Bullish,0.673559,Somewhat-Bullish,0,focused,AI
SMCI,"If You'd Invested $1,000 in Super Micro Computer in 2007, This Is How Much You Would Have Today",https://www.fool.com/investing/2023/10/17/if-invested-super-micro-computer-2007-how-much/,20231017T094700,Motley Fool,The maker of high-performance servers still has room to run.,0.136995,Neutral,0.113866,Neutral,0,broad,
SMCI,Better AI Stock to Buy Now: AMD vs. Super Micro Computer,https://www.fool.com/investing/2023/10/16/better-ai-stock-to-buy-now-amd-vs-super-micro-comp/,20231016T100000,Motley Fool,Advanced Micro Devices and Super Micro Computer benefit from the massive demand for AI solutions.,0.135727,Neutral,0.939207,Bullish,0,focused,AI
SMCI,1 Artificial Intelligence  ( AI )  Stock to Buy Now That Could Soar Like Nvidia,https://www.fool.com/investing/2023/10/15/1-artificial-intelligence-ai-stock-to-buy-now-that/,20231015T121500,Motley Fool,Super Micro has had a good run in 2023. Its low valuation could mean continued upside.,0.421494,Bullish,0.159569,Somewhat-Bullish,0,focused,"artificial intelligence, AI"
SMCI,Better Growth Stock: Nvidia vs. Super Micro Computer,https://www.fool.com/investing/2023/10/13/better-growth-stock-nvidia-vs-super-micro-computer/,20231013T211500,Motley Fool,"Both stocks have set the market on fire in 2023, but which one should you be buying?",0.54048,Bullish,0.087663,Somewhat-Bullish,0,broad,
